time pstate1 pstate2 pstate3 pstate4 surv treat
10.7361111111111 0 0.154 0.7556 0.0904 0.154 0
10.7430555555556 0 0.1538 0.7558 0.0904 0.1538 0
10.75 0 0.151 0.7586 0.0904 0.151 0
10.7569444444444 0 0.151 0.7586 0.0904 0.151 0
10.7638888888889 0 0.1508 0.7588 0.0904 0.1508 0
10.7708333333333 0 0.1508 0.7588 0.0904 0.1508 0
10.7777777777778 0 0.1508 0.7588 0.0904 0.1508 0
10.7847222222222 0 0.1508 0.7588 0.0904 0.1508 0
10.7916666666667 0 0.1508 0.7588 0.0904 0.1508 0
10.7986111111111 0 0.1506 0.759 0.0904 0.1506 0
10.8055555555556 0 0.1506 0.759 0.0904 0.1506 0
10.8125 0 0.1506 0.759 0.0904 0.1506 0
10.8194444444444 0 0.1506 0.759 0.0904 0.1506 0
10.8263888888889 0 0.1504 0.7592 0.0904 0.1504 0
10.8333333333333 0 0.1486 0.761 0.0904 0.1486 0
10.8402777777778 0 0.1486 0.761 0.0904 0.1486 0
10.8472222222222 0 0.1486 0.761 0.0904 0.1486 0
10.8541666666667 0 0.1484 0.7612 0.0904 0.1484 0
10.8611111111111 0 0.1484 0.7612 0.0904 0.1484 0
10.8680555555556 0 0.1484 0.7612 0.0904 0.1484 0
10.875 0 0.1484 0.7612 0.0904 0.1484 0
10.8819444444444 0 0.1484 0.7612 0.0904 0.1484 0
10.8888888888889 0 0.1482 0.7614 0.0904 0.1482 0
10.8958333333333 0 0.148 0.7616 0.0904 0.148 0
10.9027777777778 0 0.148 0.7616 0.0904 0.148 0
10.9097222222222 0 0.1478 0.7618 0.0904 0.1478 0
10.9166666666667 0 0.1458 0.7638 0.0904 0.1458 0
10.9236111111111 0 0.1458 0.7638 0.0904 0.1458 0
10.9305555555556 0 0.1458 0.7638 0.0904 0.1458 0
10.9375 0 0.1458 0.7638 0.0904 0.1458 0
10.9444444444444 0 0.1458 0.7638 0.0904 0.1458 0
10.9513888888889 0 0.1458 0.7638 0.0904 0.1458 0
10.9583333333333 0 0.1458 0.7638 0.0904 0.1458 0
10.9652777777778 0 0.1458 0.7638 0.0904 0.1458 0
10.9722222222222 0 0.1456 0.764 0.0904 0.1456 0
10.9791666666667 0 0.1454 0.7642 0.0904 0.1454 0
10.9861111111111 0 0.1452 0.7644 0.0904 0.1452 0
10.9930555555556 0 0.1452 0.7644 0.0904 0.1452 0
11 0 0.1428 0.7668 0.0904 0.1428 0
11.0069444444444 0 0.1428 0.7668 0.0904 0.1428 0
11.0138888888889 0 0.1428 0.7668 0.0904 0.1428 0
11.0208333333333 0 0.1428 0.7668 0.0904 0.1428 0
11.0277777777778 0 0.1428 0.7668 0.0904 0.1428 0
11.0347222222222 0 0.1426 0.767 0.0904 0.1426 0
11.0416666666667 0 0.1426 0.767 0.0904 0.1426 0
11.0486111111111 0 0.1426 0.767 0.0904 0.1426 0
11.0555555555556 0 0.1418 0.7678 0.0904 0.1418 0
11.0625 0 0.1418 0.7678 0.0904 0.1418 0
11.0694444444444 0 0.1418 0.7678 0.0904 0.1418 0
11.0763888888889 0 0.1418 0.7678 0.0904 0.1418 0
11.0833333333333 0 0.141 0.7686 0.0904 0.141 0
11.0902777777778 0 0.1408 0.7688 0.0904 0.1408 0
11.0972222222222 0 0.1402 0.7694 0.0904 0.1402 0
11.1041666666667 0 0.1398 0.7698 0.0904 0.1398 0
11.1111111111111 0 0.1398 0.7698 0.0904 0.1398 0
11.1180555555556 0 0.1398 0.7698 0.0904 0.1398 0
11.125 0 0.1398 0.7698 0.0904 0.1398 0
11.1319444444444 0 0.1396 0.77 0.0904 0.1396 0
11.1388888888889 0 0.1396 0.77 0.0904 0.1396 0
11.1458333333333 0 0.1396 0.77 0.0904 0.1396 0
11.1527777777778 0 0.1396 0.77 0.0904 0.1396 0
11.1597222222222 0 0.1396 0.77 0.0904 0.1396 0
11.1666666666667 0 0.1372 0.7724 0.0904 0.1372 0
11.1736111111111 0 0.1372 0.7724 0.0904 0.1372 0
11.1805555555556 0 0.137 0.7726 0.0904 0.137 0
11.1875 0 0.137 0.7726 0.0904 0.137 0
11.1944444444444 0 0.1368 0.7728 0.0904 0.1368 0
11.2013888888889 0 0.1366 0.773 0.0904 0.1366 0
11.2083333333333 0 0.1362 0.7734 0.0904 0.1362 0
11.2152777777778 0 0.1362 0.7734 0.0904 0.1362 0
11.2222222222222 0 0.1362 0.7734 0.0904 0.1362 0
11.2291666666667 0 0.1362 0.7734 0.0904 0.1362 0
11.2361111111111 0 0.1362 0.7734 0.0904 0.1362 0
11.2430555555556 0 0.1362 0.7734 0.0904 0.1362 0
11.25 0 0.1338 0.7758 0.0904 0.1338 0
11.2569444444444 0 0.1338 0.7758 0.0904 0.1338 0
11.2638888888889 0 0.1338 0.7758 0.0904 0.1338 0
11.2708333333333 0 0.1336 0.776 0.0904 0.1336 0
11.2777777777778 0 0.1334 0.7762 0.0904 0.1334 0
11.2847222222222 0 0.1334 0.7762 0.0904 0.1334 0
11.2916666666667 0 0.1332 0.7764 0.0904 0.1332 0
11.2986111111111 0 0.1332 0.7764 0.0904 0.1332 0
11.3055555555556 0 0.133 0.7766 0.0904 0.133 0
11.3125 0 0.133 0.7766 0.0904 0.133 0
11.3194444444444 0 0.1328 0.7768 0.0904 0.1328 0
11.3263888888889 0 0.1326 0.777 0.0904 0.1326 0
11.3333333333333 0 0.1288 0.7808 0.0904 0.1288 0
11.3402777777778 0 0.1288 0.7808 0.0904 0.1288 0
11.3472222222222 0 0.1288 0.7808 0.0904 0.1288 0
11.3541666666667 0 0.1286 0.781 0.0904 0.1286 0
11.3611111111111 0 0.1286 0.781 0.0904 0.1286 0
11.3680555555556 0 0.1286 0.781 0.0904 0.1286 0
11.375 0 0.1284 0.7812 0.0904 0.1284 0
11.3819444444444 0 0.1282 0.7814 0.0904 0.1282 0
11.3888888888889 0 0.128 0.7816 0.0904 0.128 0
11.3958333333333 0 0.128 0.7816 0.0904 0.128 0
11.4027777777778 0 0.128 0.7816 0.0904 0.128 0
11.4097222222222 0 0.128 0.7816 0.0904 0.128 0
11.4166666666667 0 0.1258 0.7838 0.0904 0.1258 0
11.4236111111111 0 0.1258 0.7838 0.0904 0.1258 0
11.4305555555556 0 0.1256 0.784 0.0904 0.1256 0
11.4375 0 0.1254 0.7842 0.0904 0.1254 0
11.4444444444444 0 0.1252 0.7844 0.0904 0.1252 0
11.4513888888889 0 0.1252 0.7844 0.0904 0.1252 0
11.4583333333333 0 0.1252 0.7844 0.0904 0.1252 0
11.4652777777778 0 0.125 0.7846 0.0904 0.125 0
11.4722222222222 0 0.125 0.7846 0.0904 0.125 0
11.4791666666667 0 0.1248 0.7848 0.0904 0.1248 0
11.4861111111111 0 0.1248 0.7848 0.0904 0.1248 0
11.4930555555556 0 0.1246 0.785 0.0904 0.1246 0
11.5 0 0.1232 0.7864 0.0904 0.1232 0
11.5069444444444 0 0.1232 0.7864 0.0904 0.1232 0
11.5138888888889 0 0.123 0.7866 0.0904 0.123 0
11.5208333333333 0 0.123 0.7866 0.0904 0.123 0
11.5277777777778 0 0.1228 0.7868 0.0904 0.1228 0
11.5347222222222 0 0.1228 0.7868 0.0904 0.1228 0
11.5416666666667 0 0.1228 0.7868 0.0904 0.1228 0
11.5486111111111 0 0.1228 0.7868 0.0904 0.1228 0
11.5555555555556 0 0.1228 0.7868 0.0904 0.1228 0
11.5625 0 0.1224 0.7872 0.0904 0.1224 0
11.5694444444444 0 0.1222 0.7874 0.0904 0.1222 0
11.5763888888889 0 0.1222 0.7874 0.0904 0.1222 0
11.5833333333333 0 0.121 0.7886 0.0904 0.121 0
11.5902777777778 0 0.121 0.7886 0.0904 0.121 0
11.5972222222222 0 0.1208 0.7888 0.0904 0.1208 0
11.6041666666667 0 0.1202 0.7894 0.0904 0.1202 0
11.6111111111111 0 0.1202 0.7894 0.0904 0.1202 0
11.6180555555556 0 0.12 0.7896 0.0904 0.12 0
11.625 0 0.12 0.7896 0.0904 0.12 0
11.6319444444444 0 0.12 0.7896 0.0904 0.12 0
11.6388888888889 0 0.1196 0.79 0.0904 0.1196 0
11.6458333333333 0 0.1196 0.79 0.0904 0.1196 0
11.6527777777778 0 0.1192 0.7904 0.0904 0.1192 0
11.6597222222222 0 0.119 0.7906 0.0904 0.119 0
11.6666666666667 0 0.1166 0.793 0.0904 0.1166 0
11.6736111111111 0 0.1166 0.793 0.0904 0.1166 0
11.6805555555556 0 0.1162 0.7934 0.0904 0.1162 0
11.6875 0 0.1162 0.7934 0.0904 0.1162 0
11.6944444444444 0 0.1162 0.7934 0.0904 0.1162 0
11.7013888888889 0 0.116 0.7936 0.0904 0.116 0
11.7083333333333 0 0.1156 0.794 0.0904 0.1156 0
11.7152777777778 0 0.1154 0.7942 0.0904 0.1154 0
11.7222222222222 0 0.1154 0.7942 0.0904 0.1154 0
11.7291666666667 0 0.1154 0.7942 0.0904 0.1154 0
11.7361111111111 0 0.1154 0.7942 0.0904 0.1154 0
11.7430555555556 0 0.1154 0.7942 0.0904 0.1154 0
11.75 0 0.1144 0.7952 0.0904 0.1144 0
11.7569444444444 0 0.1142 0.7954 0.0904 0.1142 0
11.7638888888889 0 0.1138 0.7958 0.0904 0.1138 0
11.7708333333333 0 0.1138 0.7958 0.0904 0.1138 0
11.7777777777778 0 0.1138 0.7958 0.0904 0.1138 0
11.7847222222222 0 0.1138 0.7958 0.0904 0.1138 0
11.7916666666667 0 0.1138 0.7958 0.0904 0.1138 0
11.7986111111111 0 0.1138 0.7958 0.0904 0.1138 0
11.8055555555556 0 0.1136 0.796 0.0904 0.1136 0
11.8125 0 0.1136 0.796 0.0904 0.1136 0
11.8194444444444 0 0.1136 0.796 0.0904 0.1136 0
11.8263888888889 0 0.1136 0.796 0.0904 0.1136 0
11.8333333333333 0 0.112 0.7976 0.0904 0.112 0
11.8402777777778 0 0.112 0.7976 0.0904 0.112 0
11.8472222222222 0 0.112 0.7976 0.0904 0.112 0
11.8541666666667 0 0.1118 0.7978 0.0904 0.1118 0
11.8611111111111 0 0.1118 0.7978 0.0904 0.1118 0
11.8680555555556 0 0.1118 0.7978 0.0904 0.1118 0
11.875 0 0.1116 0.798 0.0904 0.1116 0
11.8819444444444 0 0.1114 0.7982 0.0904 0.1114 0
11.8888888888889 0 0.1112 0.7984 0.0904 0.1112 0
11.8958333333333 0 0.1112 0.7984 0.0904 0.1112 0
11.9027777777778 0 0.111 0.7986 0.0904 0.111 0
11.9097222222222 0 0.111 0.7986 0.0904 0.111 0
11.9166666666667 0 0.1098 0.7998 0.0904 0.1098 0
11.9236111111111 0 0.1096 0.8 0.0904 0.1096 0
11.9305555555556 0 0.1094 0.8002 0.0904 0.1094 0
11.9375 0 0.1094 0.8002 0.0904 0.1094 0
11.9444444444444 0 0.1092 0.8004 0.0904 0.1092 0
11.9513888888889 0 0.1084 0.8012 0.0904 0.1084 0
11.9583333333333 0 0.1084 0.8012 0.0904 0.1084 0
11.9652777777778 0 0.108 0.8016 0.0904 0.108 0
11.9722222222222 0 0.108 0.8016 0.0904 0.108 0
11.9791666666667 0 0.1078 0.8018 0.0904 0.1078 0
11.9861111111111 0 0.1076 0.802 0.0904 0.1076 0
11.9930555555556 0 0.1072 0.8024 0.0904 0.1072 0
12 0 0.1062 0.8034 0.0904 0.1062 0
12.0016666666667 0 0.1062 0.8034 0.0904 0.1062 0
12.0033333333333 0 0.1062 0.8034 0.0904 0.1062 0
12.005 0 0.1062 0.8034 0.0904 0.1062 0
12.0066666666667 0 0.1062 0.8034 0.0904 0.1062 0
12.0083333333333 0 0.106 0.8036 0.0904 0.106 0
12.01 0 0.106 0.8036 0.0904 0.106 0
12.0116666666667 0 0.106 0.8036 0.0904 0.106 0
12.0133333333333 0 0.106 0.8036 0.0904 0.106 0
12.015 0 0.1058 0.8038 0.0904 0.1058 0
12.0166666666667 0 0.1058 0.8038 0.0904 0.1058 0
12.0183333333333 0 0.1058 0.8038 0.0904 0.1058 0
12.02 0 0.1058 0.8038 0.0904 0.1058 0
12.0216666666667 0 0.1054 0.8042 0.0904 0.1054 0
12.0233333333333 0 0.1054 0.8042 0.0904 0.1054 0
12.025 0 0.1054 0.8042 0.0904 0.1054 0
12.0266666666667 0 0.1054 0.8042 0.0904 0.1054 0
12.0283333333333 0 0.1054 0.8042 0.0904 0.1054 0
12.03 0 0.1054 0.8042 0.0904 0.1054 0
12.0316666666667 0 0.1054 0.8042 0.0904 0.1054 0
12.0333333333333 0 0.1054 0.8042 0.0904 0.1054 0
12.035 0 0.1054 0.8042 0.0904 0.1054 0
12.0366666666667 0 0.1054 0.8042 0.0904 0.1054 0
12.0383333333333 0 0.1054 0.8042 0.0904 0.1054 0
12.04 0 0.1054 0.8042 0.0904 0.1054 0
12.0416666666667 0 0.1054 0.8042 0.0904 0.1054 0
12.0433333333333 0 0.1054 0.8042 0.0904 0.1054 0
12.045 0 0.1054 0.8042 0.0904 0.1054 0
12.0466666666667 0 0.1054 0.8042 0.0904 0.1054 0
12.0483333333333 0 0.1054 0.8042 0.0904 0.1054 0
12.05 0 0.1048 0.8048 0.0904 0.1048 0
12.0516666666667 0 0.1048 0.8048 0.0904 0.1048 0
12.0533333333333 0 0.1048 0.8048 0.0904 0.1048 0
12.055 0 0.1048 0.8048 0.0904 0.1048 0
12.0566666666667 0 0.1048 0.8048 0.0904 0.1048 0
12.0583333333333 0 0.1048 0.8048 0.0904 0.1048 0
12.06 0 0.1048 0.8048 0.0904 0.1048 0
12.0616666666667 0 0.1048 0.8048 0.0904 0.1048 0
12.0633333333333 0 0.1046 0.805 0.0904 0.1046 0
12.065 0 0.1046 0.805 0.0904 0.1046 0
12.0666666666667 0 0.1046 0.805 0.0904 0.1046 0
12.0683333333333 0 0.1046 0.805 0.0904 0.1046 0
12.07 0 0.1046 0.805 0.0904 0.1046 0
12.0716666666667 0 0.1046 0.805 0.0904 0.1046 0
12.0733333333333 0 0.1046 0.805 0.0904 0.1046 0
12.075 0 0.1046 0.805 0.0904 0.1046 0
12.0766666666667 0 0.1042 0.8054 0.0904 0.1042 0
12.0783333333333 0 0.1042 0.8054 0.0904 0.1042 0
12.08 0 0.1042 0.8054 0.0904 0.1042 0
12.0816666666667 0 0.1042 0.8054 0.0904 0.1042 0
12.0833333333333 0 0.1032 0.8064 0.0904 0.1032 0
12.085 0 0.1032 0.8064 0.0904 0.1032 0
12.0866666666667 0 0.1032 0.8064 0.0904 0.1032 0
12.0883333333333 0 0.1032 0.8064 0.0904 0.1032 0
12.09 0 0.1032 0.8064 0.0904 0.1032 0
12.0916666666667 0 0.1032 0.8064 0.0904 0.1032 0
12.0933333333333 0 0.1032 0.8064 0.0904 0.1032 0
12.095 0 0.1032 0.8064 0.0904 0.1032 0
12.0966666666667 0 0.1032 0.8064 0.0904 0.1032 0
12.0983333333333 0 0.1032 0.8064 0.0904 0.1032 0
12.1 0 0.1032 0.8064 0.0904 0.1032 0
12.1016666666667 0 0.1032 0.8064 0.0904 0.1032 0
12.1033333333333 0 0.1032 0.8064 0.0904 0.1032 0
12.105 0 0.1032 0.8064 0.0904 0.1032 0
12.1066666666667 0 0.1032 0.8064 0.0904 0.1032 0
12.1083333333333 0 0.1032 0.8064 0.0904 0.1032 0
12.11 0 0.1032 0.8064 0.0904 0.1032 0
12.1116666666667 0 0.1032 0.8064 0.0904 0.1032 0
12.1133333333333 0 0.1032 0.8064 0.0904 0.1032 0
12.115 0 0.1032 0.8064 0.0904 0.1032 0
12.1166666666667 0 0.1032 0.8064 0.0904 0.1032 0
12.1183333333333 0 0.103 0.8066 0.0904 0.103 0
12.12 0 0.103 0.8066 0.0904 0.103 0
12.1216666666667 0 0.103 0.8066 0.0904 0.103 0
12.1233333333333 0 0.103 0.8066 0.0904 0.103 0
12.125 0 0.103 0.8066 0.0904 0.103 0
12.1266666666667 0 0.103 0.8066 0.0904 0.103 0
12.1283333333333 0 0.103 0.8066 0.0904 0.103 0
12.13 0 0.103 0.8066 0.0904 0.103 0
12.1316666666667 0 0.103 0.8066 0.0904 0.103 0
12.1333333333333 0 0.1028 0.8068 0.0904 0.1028 0
12.135 0 0.1028 0.8068 0.0904 0.1028 0
12.1366666666667 0 0.1028 0.8068 0.0904 0.1028 0
12.1383333333333 0 0.1028 0.8068 0.0904 0.1028 0
12.14 0 0.1028 0.8068 0.0904 0.1028 0
12.1416666666667 0 0.1028 0.8068 0.0904 0.1028 0
12.1433333333333 0 0.1028 0.8068 0.0904 0.1028 0
12.145 0 0.1028 0.8068 0.0904 0.1028 0
12.1466666666667 0 0.1028 0.8068 0.0904 0.1028 0
12.1483333333333 0 0.1028 0.8068 0.0904 0.1028 0
12.15 0 0.1028 0.8068 0.0904 0.1028 0
12.1516666666667 0 0.1028 0.8068 0.0904 0.1028 0
12.1533333333333 0 0.1026 0.807 0.0904 0.1026 0
12.155 0 0.1026 0.807 0.0904 0.1026 0
12.1566666666667 0 0.1026 0.807 0.0904 0.1026 0
12.1583333333333 0 0.1026 0.807 0.0904 0.1026 0
12.16 0 0.1026 0.807 0.0904 0.1026 0
12.1616666666667 0 0.1026 0.807 0.0904 0.1026 0
12.1633333333333 0 0.1026 0.807 0.0904 0.1026 0
12.165 0 0.1026 0.807 0.0904 0.1026 0
12.1666666666667 0 0.1014 0.8082 0.0904 0.1014 0
12.1683333333333 0 0.1012 0.8084 0.0904 0.1012 0
12.17 0 0.1012 0.8084 0.0904 0.1012 0
12.1716666666667 0 0.1012 0.8084 0.0904 0.1012 0
12.1733333333333 0 0.1012 0.8084 0.0904 0.1012 0
12.175 0 0.1012 0.8084 0.0904 0.1012 0
12.1766666666667 0 0.1012 0.8084 0.0904 0.1012 0
12.1783333333333 0 0.1012 0.8084 0.0904 0.1012 0
12.18 0 0.1012 0.8084 0.0904 0.1012 0
12.1816666666667 0 0.101 0.8086 0.0904 0.101 0
12.1833333333333 0 0.101 0.8086 0.0904 0.101 0
12.185 0 0.101 0.8086 0.0904 0.101 0
12.1866666666667 0 0.101 0.8086 0.0904 0.101 0
12.1883333333333 0 0.101 0.8086 0.0904 0.101 0
12.19 0 0.101 0.8086 0.0904 0.101 0
12.1916666666667 0 0.101 0.8086 0.0904 0.101 0
12.1933333333333 0 0.101 0.8086 0.0904 0.101 0
12.195 0 0.101 0.8086 0.0904 0.101 0
12.1966666666667 0 0.101 0.8086 0.0904 0.101 0
12.1983333333333 0 0.101 0.8086 0.0904 0.101 0
12.2 0 0.101 0.8086 0.0904 0.101 0
12.2016666666667 0 0.1006 0.809 0.0904 0.1006 0
12.2033333333333 0 0.1006 0.809 0.0904 0.1006 0
12.205 0 0.1006 0.809 0.0904 0.1006 0
12.2066666666667 0 0.1006 0.809 0.0904 0.1006 0
12.2083333333333 0 0.1004 0.8092 0.0904 0.1004 0
12.21 0 0.1004 0.8092 0.0904 0.1004 0
12.2116666666667 0 0.1004 0.8092 0.0904 0.1004 0
12.2133333333333 0 0.1004 0.8092 0.0904 0.1004 0
12.215 0 0.1004 0.8092 0.0904 0.1004 0
12.2166666666667 0 0.1002 0.8094 0.0904 0.1002 0
12.2183333333333 0 0.1002 0.8094 0.0904 0.1002 0
12.22 0 0.1002 0.8094 0.0904 0.1002 0
12.2216666666667 0 0.1002 0.8094 0.0904 0.1002 0
12.2233333333333 0 0.1002 0.8094 0.0904 0.1002 0
12.225 0 0.1002 0.8094 0.0904 0.1002 0
12.2266666666667 0 0.1002 0.8094 0.0904 0.1002 0
12.2283333333333 0 0.1002 0.8094 0.0904 0.1002 0
12.23 0 0.1002 0.8094 0.0904 0.1002 0
12.2316666666667 0 0.1002 0.8094 0.0904 0.1002 0
12.2333333333333 0 0.1002 0.8094 0.0904 0.1002 0
12.235 0 0.1002 0.8094 0.0904 0.1002 0
12.2366666666667 0 0.1 0.8096 0.0904 0.1 0
12.2383333333333 0 0.1 0.8096 0.0904 0.1 0
12.24 0 0.1 0.8096 0.0904 0.1 0
12.2416666666667 0 0.1 0.8096 0.0904 0.1 0
12.2433333333333 0 0.1 0.8096 0.0904 0.1 0
12.245 0 0.1 0.8096 0.0904 0.1 0
12.2466666666667 0 0.1 0.8096 0.0904 0.1 0
12.2483333333333 0 0.1 0.8096 0.0904 0.1 0
12.25 0 0.0978 0.8118 0.0904 0.0978 0
12.2516666666667 0 0.0978 0.8118 0.0904 0.0978 0
12.2533333333333 0 0.0978 0.8118 0.0904 0.0978 0
12.255 0 0.0978 0.8118 0.0904 0.0978 0
12.2566666666667 0 0.0978 0.8118 0.0904 0.0978 0
12.2583333333333 0 0.0976 0.812 0.0904 0.0976 0
12.26 0 0.0976 0.812 0.0904 0.0976 0
12.2616666666667 0 0.0976 0.812 0.0904 0.0976 0
12.2633333333333 0 0.0976 0.812 0.0904 0.0976 0
12.265 0 0.0972 0.8124 0.0904 0.0972 0
12.2666666666667 0 0.0972 0.8124 0.0904 0.0972 0
12.2683333333333 0 0.0972 0.8124 0.0904 0.0972 0
12.27 0 0.0972 0.8124 0.0904 0.0972 0
12.2716666666667 0 0.0972 0.8124 0.0904 0.0972 0
12.2733333333333 0 0.0972 0.8124 0.0904 0.0972 0
12.275 0 0.0972 0.8124 0.0904 0.0972 0
12.2766666666667 0 0.0972 0.8124 0.0904 0.0972 0
12.2783333333333 0 0.0964 0.8132 0.0904 0.0964 0
12.28 0 0.0964 0.8132 0.0904 0.0964 0
12.2816666666667 0 0.0964 0.8132 0.0904 0.0964 0
12.2833333333333 0 0.0964 0.8132 0.0904 0.0964 0
12.285 0 0.0964 0.8132 0.0904 0.0964 0
12.2866666666667 0 0.0964 0.8132 0.0904 0.0964 0
12.2883333333333 0 0.0964 0.8132 0.0904 0.0964 0
12.29 0 0.0964 0.8132 0.0904 0.0964 0
12.2916666666667 0 0.0964 0.8132 0.0904 0.0964 0
12.2933333333333 0 0.0964 0.8132 0.0904 0.0964 0
12.295 0 0.0964 0.8132 0.0904 0.0964 0
12.2966666666667 0 0.0964 0.8132 0.0904 0.0964 0
12.2983333333333 0 0.0964 0.8132 0.0904 0.0964 0
12.3 0 0.0962 0.8134 0.0904 0.0962 0
12.3016666666667 0 0.0962 0.8134 0.0904 0.0962 0
12.3033333333333 0 0.0962 0.8134 0.0904 0.0962 0
12.305 0 0.0962 0.8134 0.0904 0.0962 0
12.3066666666667 0 0.0962 0.8134 0.0904 0.0962 0
12.3083333333333 0 0.0962 0.8134 0.0904 0.0962 0
12.31 0 0.0962 0.8134 0.0904 0.0962 0
12.3116666666667 0 0.0962 0.8134 0.0904 0.0962 0
12.3133333333333 0 0.0962 0.8134 0.0904 0.0962 0
12.315 0 0.0962 0.8134 0.0904 0.0962 0
12.3166666666667 0 0.0962 0.8134 0.0904 0.0962 0
12.3183333333333 0 0.0962 0.8134 0.0904 0.0962 0
12.32 0 0.0962 0.8134 0.0904 0.0962 0
12.3216666666667 0 0.0962 0.8134 0.0904 0.0962 0
12.3233333333333 0 0.0962 0.8134 0.0904 0.0962 0
12.325 0 0.0962 0.8134 0.0904 0.0962 0
12.3266666666667 0 0.0962 0.8134 0.0904 0.0962 0
12.3283333333333 0 0.0962 0.8134 0.0904 0.0962 0
12.33 0 0.0962 0.8134 0.0904 0.0962 0
12.3316666666667 0 0.0962 0.8134 0.0904 0.0962 0
12.3333333333333 0 0.0952 0.8144 0.0904 0.0952 0
12.335 0 0.0952 0.8144 0.0904 0.0952 0
12.3366666666667 0 0.0952 0.8144 0.0904 0.0952 0
12.3383333333333 0 0.0952 0.8144 0.0904 0.0952 0
12.34 0 0.0952 0.8144 0.0904 0.0952 0
12.3416666666667 0 0.095 0.8146 0.0904 0.095 0
12.3433333333333 0 0.095 0.8146 0.0904 0.095 0
12.345 0 0.095 0.8146 0.0904 0.095 0
12.3466666666667 0 0.095 0.8146 0.0904 0.095 0
12.3483333333333 0 0.0946 0.815 0.0904 0.0946 0
12.35 0 0.0946 0.815 0.0904 0.0946 0
12.3516666666667 0 0.0946 0.815 0.0904 0.0946 0
12.3533333333333 0 0.0946 0.815 0.0904 0.0946 0
12.355 0 0.0944 0.8152 0.0904 0.0944 0
12.3566666666667 0 0.0944 0.8152 0.0904 0.0944 0
12.3583333333333 0 0.0944 0.8152 0.0904 0.0944 0
12.36 0 0.0944 0.8152 0.0904 0.0944 0
12.3616666666667 0 0.0944 0.8152 0.0904 0.0944 0
12.3633333333333 0 0.0944 0.8152 0.0904 0.0944 0
12.365 0 0.0944 0.8152 0.0904 0.0944 0
12.3666666666667 0 0.0944 0.8152 0.0904 0.0944 0
12.3683333333333 0 0.094 0.8156 0.0904 0.094 0
12.37 0 0.094 0.8156 0.0904 0.094 0
12.3716666666667 0 0.094 0.8156 0.0904 0.094 0
12.3733333333333 0 0.094 0.8156 0.0904 0.094 0
12.375 0 0.094 0.8156 0.0904 0.094 0
12.3766666666667 0 0.094 0.8156 0.0904 0.094 0
12.3783333333333 0 0.094 0.8156 0.0904 0.094 0
12.38 0 0.094 0.8156 0.0904 0.094 0
12.3816666666667 0 0.094 0.8156 0.0904 0.094 0
12.3833333333333 0 0.094 0.8156 0.0904 0.094 0
12.385 0 0.094 0.8156 0.0904 0.094 0
12.3866666666667 0 0.094 0.8156 0.0904 0.094 0
12.3883333333333 0 0.094 0.8156 0.0904 0.094 0
12.39 0 0.0938 0.8158 0.0904 0.0938 0
12.3916666666667 0 0.0938 0.8158 0.0904 0.0938 0
12.3933333333333 0 0.0938 0.8158 0.0904 0.0938 0
12.395 0 0.0938 0.8158 0.0904 0.0938 0
12.3966666666667 0 0.0936 0.816 0.0904 0.0936 0
12.3983333333333 0 0.0936 0.816 0.0904 0.0936 0
12.4 0 0.0936 0.816 0.0904 0.0936 0
12.4016666666667 0 0.0936 0.816 0.0904 0.0936 0
12.4033333333333 0 0.0936 0.816 0.0904 0.0936 0
12.405 0 0.0936 0.816 0.0904 0.0936 0
12.4066666666667 0 0.0936 0.816 0.0904 0.0936 0
12.4083333333333 0 0.0936 0.816 0.0904 0.0936 0
12.41 0 0.0936 0.816 0.0904 0.0936 0
12.4116666666667 0 0.0936 0.816 0.0904 0.0936 0
12.4133333333333 0 0.0936 0.816 0.0904 0.0936 0
12.415 0 0.0936 0.816 0.0904 0.0936 0
12.4166666666667 0 0.093 0.8166 0.0904 0.093 0
12.4183333333333 0 0.093 0.8166 0.0904 0.093 0
12.42 0 0.093 0.8166 0.0904 0.093 0
12.4216666666667 0 0.093 0.8166 0.0904 0.093 0
12.4233333333333 0 0.093 0.8166 0.0904 0.093 0
12.425 0 0.093 0.8166 0.0904 0.093 0
12.4266666666667 0 0.093 0.8166 0.0904 0.093 0
12.4283333333333 0 0.093 0.8166 0.0904 0.093 0
12.43 0 0.093 0.8166 0.0904 0.093 0
12.4316666666667 0 0.0928 0.8168 0.0904 0.0928 0
12.4333333333333 0 0.0928 0.8168 0.0904 0.0928 0
12.435 0 0.0928 0.8168 0.0904 0.0928 0
12.4366666666667 0 0.0928 0.8168 0.0904 0.0928 0
12.4383333333333 0 0.0928 0.8168 0.0904 0.0928 0
12.44 0 0.0928 0.8168 0.0904 0.0928 0
12.4416666666667 0 0.0928 0.8168 0.0904 0.0928 0
12.4433333333333 0 0.0928 0.8168 0.0904 0.0928 0
12.445 0 0.0928 0.8168 0.0904 0.0928 0
12.4466666666667 0 0.0928 0.8168 0.0904 0.0928 0
12.4483333333333 0 0.0928 0.8168 0.0904 0.0928 0
12.45 0 0.0928 0.8168 0.0904 0.0928 0
12.4516666666667 0 0.0924 0.8172 0.0904 0.0924 0
12.4533333333333 0 0.0924 0.8172 0.0904 0.0924 0
12.455 0 0.0924 0.8172 0.0904 0.0924 0
12.4566666666667 0 0.0924 0.8172 0.0904 0.0924 0
12.4583333333333 0 0.0922 0.8174 0.0904 0.0922 0
